prefix,source_text,target_text,weight,rewards
texttofact,"When year is 2020/01/01, the top 5 payment methods ordered by average accept rated are Google Pay at 0.15, Apple Pay at 0.14, Samsung Pay NFC at 0.14, Masterpass by Mastercard at 0.14, Visa Checkout at 0.14.","<type>rank<subspace>Year,2020/01/01<groupby>Payment Method<measure>Accept rated,avg<parameter>Google Pay,Apple Pay,Masterpass by Mastercard,Samsung Pay NFC,Visa Checkout,PayPal,Private (retailer branded) closed loop payments,Mobile POS payments,Chase Pay<data>Chase Pay,0.119<data>Mobile POS payments,0.121<data>Private (retailer branded) closed loop payments,0.123<data>PayPal,0.134<data>Visa Checkout,0.135<data>Masterpass by Mastercard,0.14<data>Samsung Pay NFC,0.14<data>Apple Pay,0.142<data>Google Pay,0.15",1,1
texttofact,"When date is 1/1/14, the total number of subscriptions is 1205900.0 for Pre-Paid, 1910000.0 for Post-Paid, 2170300.0 for Pre and Post Paid. The total number of subscriptions of each type of plan is unequal across the board.","<type>distribution<subspace>date,1/1/14<groupby>type of plan<measure>number of subscriptions,avg<parameter><data>pre-paid,1205900.0<data>post-paid,1910000.0<data>pre and post paid,2170300.0",1,1
texttofact,"When calendar_year is 2013/01/01, the total amount of stamp duty assessed among most types of stamp duty is 1155999 for Buyer's Stamp Duty, 48554 for Seller's Stamp Duty. The total amount of stamp duty assessed of Additional Buyer's Stamp Duty is 1502213.0, which deviates from that for other types of stamp duty. ","<type>outlier<subspace>calendar_year,2013/01/01<groupby>type of stamp duty<measure>amount of stamp duty assessed,sum<focus>Additional Buyer's Stamp Duty<parameter>1502213.0<data>Buyer's Stamp Duty,1155999<data>Seller's Stamp Duty,48554",1,1
texttofact,"When year is 2006/01/01, the average infant deaths for most ethnic groups is 14.0 for Indians, 30.0 for Malays, 8.0 for Others. Chinese has the highest average infant deaths, at 65.","<type>extreme<subspace>year,2006/01/01<groupby>ethnic group<measure>infant deaths,avg<focus>Chinese<parameter>max,65<data>Indians,14.0<data>Malays,30.0<data>Others,8.0",1,1
texttofact,"When year is 2003/01/01, there are 3 categories of levels of school, including Pre-University, Primary, Secondary.","<type>categorization<subspace>year,2003/01/01<groupby>level of school<parameter>PRE-UNIVERSITY,PRIMARY,SECONDARY",1,1
texttofact,"When year is 2007/01/01, the total workers on short work week is 540.0 for Manufacturing, 10.0 for Construction, 20.0 for Services, 0.0 for Others. The total workers on short work week of each industry is unequal across the board.","<type>distribution<subspace>year,2007/01/01<groupby>industry<measure>workers on short work week,avg<parameter><data>manufacturing,540.0<data>construction,10.0<data>services,20.0<data>others,0.0",1,1
texttofact,"When year is 2016/01/01, the total electric energy consumption is unevenly distributed across all sectors. More specifically, the total electric energy consumption is 5104.61 for Industry-Related, 2528.47 for Commercial-Related, 2639.37 for Transport-Related, 7589.44 for Households, 280.07 for Others.","<type>distribution<subspace>year,2016/01/01<groupby>sector<measure>electric energy consumption,avg<parameter><data>Industry-Related,5104.609857325<data>Commercial-Related,2528.474436157143<data>Transport-Related,2639.37<data>Households,7589.44<data>Others,280.0659647",1,1
texttofact,"When year is 2005/01/01, 12.83% of the total number of residents come from 40 - 44 Years.","<type>proportion<subspace>year,2005/01/01<groupby>Age Group<measure>number of residents,sum<focus>40 - 44 Years<parameter>12.83%",1,1
texttofact,"When industry is Social Media, the 5 causes of failure with the highest average survival time are Losing Focus at 3236.0, Poor Product at 1938.0, Pivot Gone Bad at 1874.08, Lack of Business Model at 1842.15, Running Out of Cash at 1628.5.","<type>rank<subspace>industry,Social Media<groupby>cause of failure<measure>survival time,avg<parameter>Losing focus,Poor product,Pivot gone bad,Lack of business model,Running out of cash,No investor interest,No market need,Getting outcompeted,Product mistimed,Legal challenges,Ignoring customers,Founder<data>Founder,547.0<data>Ignoring customers,1008.0<data>Legal challenges,1102.0<data>Product mistimed,1237.0<data>Getting outcompeted,1351.6666666666667<data>No market need,1457.5227272727273<data>No investor interest,1582.0<data>Running out of cash,1628.5<data>Lack of business model,1842.1489361702127<data>Pivot gone bad,1874.0833333333333<data>Poor product,1938.0<data>Losing focus,3236.0",1,1
texttofact,"When year is 2012/01/01, the top 2 accident classifications ordered by average number of accidents are Injury at 362.75, Fatal at 10.05.","<type>rank<subspace>year,2012/01/01<groupby>Accident classification<measure>Number of accidents,avg<parameter>INJURY,FATAL<data>FATAL,10.05<data>INJURY,362.75",1,1
texttofact,"When year is 2009/01/01, the distribution of total number of drug abusers is uneven across all age groups. More specifically, the total number of drug abusers is 59.5 for Below 20, 315.0 for 20-29, 377.0 for 30-39, 363.0 for 40-49, 175.5 for 50-59, 18.0 for 60 & Above.","<type>distribution<subspace>year,2009/01/01<groupby>age group<measure>number of drug abusers,avg<parameter><data>Below 20,59.5<data>20-29,315.0<data>30-39,377.0<data>40-49,363.0<data>50-59,175.5<data>60 & Above,18.0",1,1
texttofact,"When subzone is Lavender, the average resident count is 223.06 in 2000/01/01, and in 2005/01/01, it is 204.17. In general, the average resident count is decreasing over years.","<type>trend<subspace>subzone,Lavender<groupby>year<measure>Resident count,avg<parameter>decreasing<data>2000/01/01,223.05555555555554<data>2005/01/01,204.16666666666666",1,1
texttofact,"When age grou[ is Up to 20, the average number of active member is 56790.0 in 2014/01/01 and 42660.0 in 2019/01/01. In general, the average number of active member is decreasing over years.","<type>trend<subspace>age grou[,Up to 20<groupby>year<measure>number of active member,avg<parameter>decreasing<data>2014/01/01,56790.0<data>2019/01/01,42660.0",1,1
texttofact,"When year is 2014/01/01, among most sectors, the average electric energy consumption is 237.7 for Others, 2435.23 for Commercial-Related, 2441.03 for Transport-Related, 4938.3 for Industry-Related. Households has the highest average electric energy consumption, which is 6924.39.","<type>extreme<subspace>year,2014/01/01<groupby>sector<measure>electric energy consumption,avg<focus>Households<parameter>max,6924.39<data>Others,237.7006635<data>Commercial-Related,2435.2327612285712<data>Transport-Related,2441.03<data>Industry-Related,4938.29899791",1,1
texttofact,"When year is 2008/01/01, Toyota makes up 26.37% of the total number of goods vehicles and buses.","<type>proportion<subspace>year,2008/01/01<groupby>Maker<measure>number of Goods Vehicles and Buses,sum<focus>TOYOTA<parameter>26.37%",1,1
texttofact,"When parental level of education is some high school, writing score has an average value of 64.89.","<type>value<subspace>parental level of education,some high school<measure>writing score,avg<parameter>64.89",1,1
texttofact,"When planning area is Woodlands, subzones are divided into 9 groups, including Greenwood Park, Midview, North Coast, Senoko West, Woodgrove, Woodlands East, Woodlands Regional Centre, Woodlands South, Woodlands West.","<type>categorization<subspace>Planning area,Woodlands<groupby>subzone<parameter>Greenwood Park,Midview,North Coast,Senoko West,Woodgrove,Woodlands East,Woodlands Regional Centre,Woodlands South,Woodlands West",1,1
texttofact,"When year is 2010/01/01, Primary School accounts for 48.60% of the total number of schools.","<type>proportion<subspace>year,2010/01/01<groupby>school level<measure>number of schools,sum<focus>Primary School<parameter>48.60%",1,1
texttofact,"When year is 2014/01/01, the average percentage of population among most entertainment sources is 0.22 for Tuvalu, 0.23 for Internet, 0.23 for Newspaper, 0.23 for Others. The average percentage of population of Radio is 0.23, which deviates from that for other entertainment sources. ","<type>outlier<subspace>Year,2014/01/01<groupby>Entertainment Source<measure>Percentage of population,avg<focus>Radio<parameter>0.23<data>Tuvalu,0.22211111111111112<data>Internet,0.2258888888888889<data>Newspaper,0.2258888888888889<data>Others,0.22644444444444442",1,1
texttofact,"When financial year is 2011/01/01, the total stamp duty assessed is 2271704.0 for Sale & Purchase Agreement, 848761.0 for Lease Agreement, 40042.0 for Mortgage Agreement, 67115.0 for Share Transfer, 355.0 for Others. The total stamp duty assessed of each instrument type is unequal across the board.","<type>distribution<subspace>financial year,2011/01/01<groupby>instrument type<measure>stamp duty assessed,avg<parameter><data>Sale & Purchase Agreement,2271704.0<data>Lease Agreement,848761.0<data>Mortgage Agreement,40042.0<data>Share Transfer,67115.0<data>Others,355.0",1,1
texttofact,"When date is 8/1/18, 4g accounts for 77.29% of the total number of subscriptions.","<type>proportion<subspace>date,8/1/18<groupby>network access technology<measure>number of subscriptions,sum<focus>4G<parameter>77.29%",1,1
texttofact,"When sector is Private, the average number of children for most years is 10995.6 in 2016/01/01, 11748.0 in 2015/01/01, 13957.8 in 2012/01/01, 14352.4 in 2013/01/01, 14826.2 in 2011/01/01, 15269.8 in 2014/01/01. 2010/01/01 has the highest average number of children, at 16538.2.","<type>extreme<subspace>sector,Private<groupby>year<measure>number of children,avg<focus>2010/01/01<parameter>max,16538.2<data>2016/01/01,10995.6<data>2015/01/01,11748.0<data>2012/01/01,13957.8<data>2013/01/01,14352.4<data>2011/01/01,14826.2<data>2014/01/01,15269.8",1,1
texttofact,"When year is 2009/01/01, among all levels, Secondary 4 has the highest average number of lectures at 1482.0, followed by Secondary 3 at 1464.0, Primary 2 at 1445.0, Primary 1 at 1434.0, Secondary 2 at 1366.0.","<type>rank<subspace>year,2009/01/01<groupby>level<measure>number of lectures,avg<parameter>Secondary 4,Secondary 3,Primary 2,Primary 1,Secondary 2,Secondary 1,Primary 6,Primary 3,Primary 5,Primary 4,PreU 1,PreU 2,Secondary 5,PreU 3,Primary 7,Primary 8<data>Primary 7,0.0<data>Primary 8,0.0<data>PreU 3,13.0<data>Secondary 5,294.0<data>PreU 2,666.0<data>PreU 1,696.0<data>Primary 4,1207.0<data>Primary 5,1220.0<data>Primary 3,1266.0<data>Primary 6,1334.0<data>Secondary 1,1339.0<data>Secondary 2,1366.0<data>Primary 1,1434.0<data>Primary 2,1445.0<data>Secondary 3,1464.0<data>Secondary 4,1482.0",1,1
texttofact,"When year is 2015/01/01, courses are divided into 3 groups, including Arts, Commerce, Science.","<type>categorization<subspace>year,2015/01/01<groupby>course<parameter>Arts,Commerce,Science",1,1
texttofact,"When year is 2000/01/01, the average number of graduates is 16.0 for Dentistry, which is 1458.5 lower than the 1474.5 for Engineering Sciences.","<type>difference<subspace>Year,2000/01/01<groupby>Programs<measure>Number of graduates,avg<focus>Engineering Sciences<focus>Dentistry<parameter>1458.5<data>Engineering Sciences,1474.5<data>Dentistry,16.0",1,1
texttofact,"When facility type is Acute, the average admission rate is 0.56 for Australia, 0.57 for United Kingdom, 0.57 for Canada. The average admission rate of United States is 0.96, the highest across all countries.","<type>extreme<subspace>facility type,Acute<groupby>Country<measure>admission rate,avg<focus>United States<parameter>max,0.9618333333333333<data>Australia,0.5575<data>United Kingdom,0.5654166666666667<data>Canada,0.5729166666666666",1,1
texttofact,"When year is 2009/01/01, Female, Male are among the 2 types of genders.","<type>categorization<subspace>year,2009/01/01<groupby>gender<parameter>Female,Male",1,1
texttofact,"When year is 2010/01/01, the total number of children is unevenly distributed across all types of immunisation. More specifically, the total number of children is 16727.0 for BCG, 16261.5 for Diphtheria, 16248.0 for Poliomyelitis, 15593.0 for Hepatitis B, 16082.5 for Measles.","<type>distribution<subspace>year,2010/01/01<groupby>type of immunisation<measure>number of children,avg<parameter><data>BCG,16727.0<data>Diphtheria,16261.5<data>Poliomyelitis,16248.0<data>Hepatitis B,15593.0<data>Measles,16082.5",1,1
texttofact,"When year is 2017/01/01, among all age groups, 65 Years & Over has the highest average number of residents at 173.5, followed by 40 - 44 Years at 150.4, 45 - 49 Years at 146.57, 35 - 39 Years at 145.28, 50 - 54 Years at 140.65.","<type>rank<subspace>year,2017/01/01<groupby>Age Group<measure>number of residents,avg<parameter>65 Years & Over,40 - 44 Years,45 - 49 Years,35 - 39 Years,50 - 54 Years,30 - 34 Years,55 - 59 Years,25 - 29 Years,60 - 64 Years,20 - 24 Years,15 - 19 Years<data>15 - 19 Years,70.2<data>20 - 24 Years,99.89999999999999<data>60 - 64 Years,107.075<data>25 - 29 Years,120.875<data>55 - 59 Years,124.65<data>30 - 34 Years,126.625<data>50 - 54 Years,140.65<data>35 - 39 Years,145.275<data>45 - 49 Years,146.57499999999996<data>40 - 44 Years,150.4<data>65 Years & Over,173.5",1,1
texttofact,"When year is 2017/01/01, the average sales for most confectionery products is 1141.0 for Sugar Confectionery, 1014.0 for Biscuits, 2452.0 for Fillings, 461.0 for Aerated Confections. The average sales of Chocolate is 6596.0, which is an aberration in comparison to other confectionery products.","<type>outlier<subspace>Year,2017/01/01<groupby>Confectionery product<measure>Sales,avg<focus>Chocolate<parameter>6596.0<data>Sugar confectionery,1141.0<data>Biscuits,1014.0<data>Fillings,2452.0<data>Aerated confections,461.0",1,1
texttofact,"When year is 2012/01/01, the average value of rate is 0.16.","<type>value<subspace>year,2012/01/01<measure>rate,avg<parameter>0.16",1,1
texttofact,"When type of stamp duty is Seller's Stamp Duty, the average number of transactions over most calendar_years is 542.0 in 2011/01/01, 841.0 in 2012/01/01, 519.0 in 2014/01/01, 550.0 in 2015/01/01, 379.0 in 2016/01/01, 637.0 in 2017/01/01, 748.0 in 2018/01/01, 562.0 in 2019/01/01. The average number of transactions in 2013/01/01 is 844.0, which deviates from that in other calendar_years. ","<type>outlier<subspace>type of stamp duty,Seller's Stamp Duty<groupby>calendar_year<measure>number of transactions,avg<focus>2013/01/01<parameter>844.0<data>2011/01/01,542.0<data>2012/01/01,841.0<data>2014/01/01,519.0<data>2015/01/01,550.0<data>2016/01/01,379.0<data>2017/01/01,637.0<data>2018/01/01,748.0<data>2019/01/01,562.0",1,1
